target,model,positive_subset,candidate_set,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
KRAS,tuna_original,exclude_prior_train_development_P,context_background,3,300,303,0.94,0.09925152856841661,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,10.1,0.2393559056278611,1.0
KRAS,tuna_original,exclude_prior_train_development_P,all_U,3,450,453,0.9074074074074074,0.04887218045112782,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.10684080426179023,1.0
KRAS,tuna_original,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.9511111111111111,0.21031746031746032,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.3152014104491349,1.0,3.0,1.0,0.15,7.6499999999999995,0.4353170662471862,1.0
KRAS,tuna_original,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.9288888888888889,0.1582251082251082,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,3.0,1.0,0.15,7.6499999999999995,0.39416903643757284,1.0
KRAS,tuna_original,exclude_prior_train_development_P_and_homomers,low_plausibility,3,150,153,0.8422222222222222,0.09120370370370369,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.14126697285982898,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.24810777712161922,1.0
KRAS,tuna_original,exclude_prior_train_development_P_and_homomers,context_background,3,300,303,0.94,0.09925152856841661,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,10.1,0.2393559056278611,1.0
KRAS,tuna_original,exclude_prior_train_development_P_and_homomers,all_U,3,450,453,0.9074074074074074,0.04887218045112782,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.10684080426179023,1.0
KRAS,tuna_original,exclude_any_model_prior_pairs,context,3,150,153,0.9511111111111111,0.21031746031746032,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.3152014104491349,1.0,3.0,1.0,0.15,7.6499999999999995,0.4353170662471862,1.0
KRAS,tuna_original,exclude_any_model_prior_pairs,background,3,150,153,0.9288888888888889,0.1582251082251082,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,3.0,1.0,0.15,7.6499999999999995,0.39416903643757284,1.0
KRAS,tuna_original,exclude_any_model_prior_pairs,low_plausibility,3,150,153,0.8422222222222222,0.09120370370370369,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.14126697285982898,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.24810777712161922,1.0
KRAS,tuna_original,exclude_any_model_prior_pairs,context_background,3,300,303,0.94,0.09925152856841661,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,10.1,0.2393559056278611,1.0
KRAS,tuna_original,exclude_any_model_prior_pairs,all_U,3,450,453,0.9074074074074074,0.04887218045112782,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.10684080426179023,1.0
KRAS,tuna_original,exclude_any_model_prior_pairs_and_homomers,context,3,150,153,0.9511111111111111,0.21031746031746032,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.3152014104491349,1.0,3.0,1.0,0.15,7.6499999999999995,0.4353170662471862,1.0
KRAS,tuna_original,exclude_any_model_prior_pairs_and_homomers,background,3,150,153,0.9288888888888889,0.1582251082251082,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,3.0,1.0,0.15,7.6499999999999995,0.39416903643757284,1.0
KRAS,tuna_original,exclude_any_model_prior_pairs_and_homomers,low_plausibility,3,150,153,0.8422222222222222,0.09120370370370369,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.14126697285982898,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.24810777712161922,1.0
KRAS,tuna_original,exclude_any_model_prior_pairs_and_homomers,context_background,3,300,303,0.94,0.09925152856841661,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.1,10.1,0.2393559056278611,1.0
KRAS,tuna_original,exclude_any_model_prior_pairs_and_homomers,all_U,3,450,453,0.9074074074074074,0.04887218045112782,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.10684080426179023,1.0
CDK2,ipin_baseline,all_P,context,3,150,153,0.6155555555555555,0.05290262172284644,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
CDK2,ipin_baseline,all_P,background,3,150,153,0.7422222222222222,0.060072695665916,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
CDK2,ipin_baseline,all_P,low_plausibility,3,150,153,0.8866666666666667,0.392258064516129,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.46927872602275644,1.0
CDK2,ipin_baseline,all_P,context_background,3,300,303,0.6788888888888889,0.028691423519009725,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.10684080426179023,1.0
CDK2,ipin_baseline,all_P,all_U,3,450,453,0.7481481481481481,0.026804311962421445,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_development_P,context,3,150,153,0.6155555555555555,0.05290262172284644,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
CDK2,ipin_baseline,exclude_development_P,background,3,150,153,0.7422222222222222,0.060072695665916,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
CDK2,ipin_baseline,exclude_development_P,low_plausibility,3,150,153,0.8866666666666667,0.392258064516129,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.46927872602275644,1.0
CDK2,ipin_baseline,exclude_development_P,context_background,3,300,303,0.6788888888888889,0.028691423519009725,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_development_P,all_U,3,450,453,0.7481481481481481,0.026804311962421445,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_development_P_and_homomers,context,3,150,153,0.6155555555555555,0.05290262172284644,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
CDK2,ipin_baseline,exclude_development_P_and_homomers,background,3,150,153,0.7422222222222222,0.060072695665916,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
CDK2,ipin_baseline,exclude_development_P_and_homomers,low_plausibility,3,150,153,0.8866666666666667,0.392258064516129,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.46927872602275644,1.0
CDK2,ipin_baseline,exclude_development_P_and_homomers,context_background,3,300,303,0.6788888888888889,0.028691423519009725,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_development_P_and_homomers,all_U,3,450,453,0.7481481481481481,0.026804311962421445,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P,context,3,150,153,0.6155555555555555,0.05290262172284644,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P,background,3,150,153,0.7422222222222222,0.060072695665916,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P,low_plausibility,3,150,153,0.8866666666666667,0.392258064516129,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.46927872602275644,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P,context_background,3,300,303,0.6788888888888889,0.028691423519009725,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P,all_U,3,450,453,0.7481481481481481,0.026804311962421445,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.6155555555555555,0.05290262172284644,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.7422222222222222,0.060072695665916,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P_and_homomers,low_plausibility,3,150,153,0.8866666666666667,0.392258064516129,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.46927872602275644,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P_and_homomers,context_background,3,300,303,0.6788888888888889,0.028691423519009725,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_prior_train_development_P_and_homomers,all_U,3,450,453,0.7481481481481481,0.026804311962421445,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_any_model_prior_pairs,context,3,150,153,0.6155555555555555,0.05290262172284644,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
CDK2,ipin_baseline,exclude_any_model_prior_pairs,background,3,150,153,0.7422222222222222,0.060072695665916,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
CDK2,ipin_baseline,exclude_any_model_prior_pairs,low_plausibility,3,150,153,0.8866666666666667,0.392258064516129,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.46927872602275644,1.0
CDK2,ipin_baseline,exclude_any_model_prior_pairs,context_background,3,300,303,0.6788888888888889,0.028691423519009725,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_any_model_prior_pairs,all_U,3,450,453,0.7481481481481481,0.026804311962421445,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_any_model_prior_pairs_and_homomers,context,3,150,153,0.6155555555555555,0.05290262172284644,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.13565197343244778,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.13565197343244778,1.0
CDK2,ipin_baseline,exclude_any_model_prior_pairs_and_homomers,background,3,150,153,0.7422222222222222,0.060072695665916,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1309019901681972,1.0
CDK2,ipin_baseline,exclude_any_model_prior_pairs_and_homomers,low_plausibility,3,150,153,0.8866666666666667,0.392258064516129,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.46927872602275644,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.46927872602275644,1.0
CDK2,ipin_baseline,exclude_any_model_prior_pairs_and_homomers,context_background,3,300,303,0.6788888888888889,0.028691423519009725,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.10684080426179023,1.0
CDK2,ipin_baseline,exclude_any_model_prior_pairs_and_homomers,all_U,3,450,453,0.7481481481481481,0.026804311962421445,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,7.550000000000001,0.10684080426179023,1.0
CDK2,ipin_optimized,all_P,context,3,150,153,0.8466666666666667,0.43181818181818177,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,all_P,background,3,150,153,0.9022222222222223,0.4410569105691057,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,all_P,low_plausibility,3,150,153,0.98,0.75,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.7653606369886217,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.7653606369886217,1.0,3.0,1.0,0.15,7.6499999999999995,0.8921776538210152,1.0
CDK2,ipin_optimized,all_P,context_background,3,300,303,0.8744444444444445,0.39056776556776557,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,20.2,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,10.1,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,10.1,0.5893943818208077,1.0
CDK2,ipin_optimized,all_P,all_U,3,450,453,0.9096296296296297,0.38980193847450484,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,30.200000000000003,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,15.100000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,15.100000000000001,0.5893943818208077,1.0
CDK2,ipin_optimized,exclude_development_P,context,3,150,153,0.8466666666666667,0.43181818181818177,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_development_P,background,3,150,153,0.9022222222222223,0.4410569105691057,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_development_P,low_plausibility,3,150,153,0.98,0.75,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.7653606369886217,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.7653606369886217,1.0,3.0,1.0,0.15,7.6499999999999995,0.8921776538210152,1.0
CDK2,ipin_optimized,exclude_development_P,context_background,3,300,303,0.8744444444444445,0.39056776556776557,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,20.2,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,10.1,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,10.1,0.5893943818208077,1.0
CDK2,ipin_optimized,exclude_development_P,all_U,3,450,453,0.9096296296296297,0.38980193847450484,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,30.200000000000003,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,15.100000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,15.100000000000001,0.5893943818208077,1.0
CDK2,ipin_optimized,exclude_development_P_and_homomers,context,3,150,153,0.8466666666666667,0.43181818181818177,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_development_P_and_homomers,background,3,150,153,0.9022222222222223,0.4410569105691057,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_development_P_and_homomers,low_plausibility,3,150,153,0.98,0.75,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.7653606369886217,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.7653606369886217,1.0,3.0,1.0,0.15,7.6499999999999995,0.8921776538210152,1.0
CDK2,ipin_optimized,exclude_development_P_and_homomers,context_background,3,300,303,0.8744444444444445,0.39056776556776557,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,20.2,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,10.1,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,10.1,0.5893943818208077,1.0
CDK2,ipin_optimized,exclude_development_P_and_homomers,all_U,3,450,453,0.9096296296296297,0.38980193847450484,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,30.200000000000003,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,15.100000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,15.100000000000001,0.5893943818208077,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P,context,3,150,153,0.8466666666666667,0.43181818181818177,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P,background,3,150,153,0.9022222222222223,0.4410569105691057,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P,low_plausibility,3,150,153,0.98,0.75,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.7653606369886217,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.7653606369886217,1.0,3.0,1.0,0.15,7.6499999999999995,0.8921776538210152,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P,context_background,3,300,303,0.8744444444444445,0.39056776556776557,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,20.2,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,10.1,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,10.1,0.5893943818208077,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P,all_U,3,450,453,0.9096296296296297,0.38980193847450484,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,30.200000000000003,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,15.100000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,15.100000000000001,0.5893943818208077,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.8466666666666667,0.43181818181818177,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.9022222222222223,0.4410569105691057,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P_and_homomers,low_plausibility,3,150,153,0.98,0.75,1,1,1.0,1.0,2.0,0.6666666666666666,0.4,20.400000000000002,0.7653606369886217,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.7653606369886217,1.0,3.0,1.0,0.15,7.6499999999999995,0.8921776538210152,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P_and_homomers,context_background,3,300,303,0.8744444444444445,0.39056776556776557,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,20.2,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,10.1,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,10.1,0.5893943818208077,1.0
CDK2,ipin_optimized,exclude_prior_train_development_P_and_homomers,all_U,3,450,453,0.9096296296296297,0.38980193847450484,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,30.200000000000003,0.46927872602275644,1.0,1.0,0.3333333333333333,0.1,15.100000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.1,15.100000000000001,0.5893943818208077,1.0
CDK2,ipin_optimized,exclude_any_model_prior_pairs,context,3,150,153,0.8466666666666667,0.43181818181818177,1,1,1.0,1.0,1.0,0.3333333333333333,0.2,10.200000000000001,0.46927872602275644,1.0,2.0,0.6666666666666666,0.2,10.200000000000001,0.617319681505689,1.0,2.0,0.6666666666666666,0.1,5.1000000000000005,0.617319681505689,1.0
